,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,lap,special tag,,,,,
35,-0.722167969,-0.405761719,0.55859375,0.205993652,-1.243591309,1.998901367,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.726074219,-0.401855469,0.563476563,0.144958496,-1.365661621,1.945495605,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.731445313,-0.408203125,0.55859375,0.099182129,-1.541137695,1.853942871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727050781,-0.408691406,0.566894531,-0.007629395,-1.495361328,1.815795898,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.721191406,-0.407226563,0.5546875,-0.122070313,-1.663208008,1.853942871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725585938,-0.404296875,0.557617188,0.045776367,-1.922607422,1.831054688,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.728515625,-0.405761719,0.559570313,0,-1.907348633,1.71661377,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729003906,-0.40234375,0.55859375,0,-1.747131348,1.525878906,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.7265625,-0.401855469,0.561035156,-0.022888184,-1.419067383,1.663208008,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729980469,-0.404296875,0.562988281,0.091552734,-1.342773438,1.731872559,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727539063,-0.40234375,0.556152344,0.007629395,-1.136779785,1.63269043,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.722167969,-0.404296875,0.563964844,0.053405762,-1.014709473,1.617431641,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725097656,-0.40234375,0.562988281,0.053405762,-1.373291016,1.747131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729003906,-0.403808594,0.562988281,0.08392334,-1.510620117,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727050781,-0.401367188,0.564453125,0.091552734,-1.525878906,1.853942871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.719726563,-0.400390625,0.560058594,0.099182129,-1.495361328,1.800537109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.726074219,-0.400390625,0.555175781,0.137329102,-1.63269043,1.800537109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.734375,-0.399414063,0.5546875,0.16784668,-1.472473145,1.945495605,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.724121094,-0.403808594,0.556640625,0.221252441,-1.419067383,1.914978027,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.724121094,-0.401855469,0.56640625,0.045776367,-1.045227051,1.663208008,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.733886719,-0.401855469,0.559570313,0.129699707,-1.052856445,1.647949219,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.734863281,-0.405761719,0.560058594,0.129699707,-0.770568848,1.953125,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.723632813,-0.401855469,0.559082031,0.25177002,-0.701904297,1.998901367,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725097656,-0.400878906,0.561035156,0.267028809,-0.717163086,2.03704834,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727539063,-0.405273438,0.564941406,0.228881836,-1.007080078,1.960754395,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.721679688,-0.40625,0.558105469,0.198364258,-1.396179199,2.029418945,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.721679688,-0.406738281,0.556152344,0.16784668,-1.686096191,2.212524414,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.722167969,-0.407714844,0.559570313,0.106811523,-1.899719238,2.029418945,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729003906,-0.401367188,0.556152344,0.144958496,-1.792907715,1.884460449,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727539063,-0.40234375,0.556640625,0.267028809,-1.678466797,1.747131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729003906,-0.40625,0.562011719,0.190734863,-1.396179199,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727539063,-0.405761719,0.562011719,0.076293945,-1.365661621,1.953125,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725585938,-0.40625,0.562988281,0.045776367,-1.449584961,1.86920166,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.721679688,-0.397949219,0.564941406,-0.022888184,-1.71661377,1.914978027,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.727050781,-0.401367188,0.561035156,-0.183105469,-1.800537109,2.044677734,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.728515625,-0.400878906,0.559082031,-0.137329102,-1.70135498,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725585938,-0.399414063,0.559082031,-0.198364258,-1.54876709,1.800537109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.731933594,-0.399902344,0.559082031,0,-1.159667969,1.663208008,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.734375,-0.403808594,0.555664063,0.022888184,-0.778198242,1.861572266,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.732421875,-0.40234375,0.560058594,0.076293945,-0.511169434,1.998901367,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.725097656,-0.403808594,0.557617188,0.099182129,-0.366210938,2.044677734,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.729980469,-0.400878906,0.563476563,0.053405762,-0.511169434,2.052307129,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.728515625,-0.407714844,0.558105469,0.038146973,-0.747680664,1.953125,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:19 GMT-0500 (EST)
35,-0.721679688,-0.402832031,0.557617188,-0.137329102,-0.869750977,2.281188965,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.723632813,-0.399902344,0.562011719,-0.091552734,-1.052856445,2.35748291,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729980469,-0.405761719,0.554199219,-0.183105469,-1.22833252,2.220153809,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.72265625,-0.3984375,0.562988281,0.038146973,-1.06048584,2.235412598,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.719726563,-0.397949219,0.558105469,0.137329102,-0.885009766,2.220153809,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729492188,-0.395996094,0.561035156,0.205993652,-0.625610352,2.288818359,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.727050781,-0.400390625,0.562988281,0.228881836,-0.427246094,2.197265625,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.72265625,-0.395996094,0.564941406,0.198364258,-0.419616699,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.71875,-0.3984375,0.558105469,0.175476074,-0.40435791,1.953125,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729492188,-0.400878906,0.557128906,0.129699707,-0.205993652,1.968383789,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.725097656,-0.400878906,0.561035156,0.129699707,-0.40435791,1.731872559,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.717285156,-0.397949219,0.562988281,0.198364258,-0.434875488,1.647949219,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.7265625,-0.404785156,0.560546875,0.305175781,-0.48828125,1.510620117,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.733398438,-0.404785156,0.55859375,0.106811523,-0.823974609,1.594543457,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.723632813,-0.40625,0.561035156,-0.068664551,-0.953674316,1.884460449,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.7265625,-0.402832031,0.559082031,0.106811523,-1.083374023,1.884460449,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.733398438,-0.407226563,0.560058594,0.137329102,-1.152038574,1.770019531,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729980469,-0.407714844,0.553710938,0.221252441,-1.266479492,2.052307129,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729003906,-0.400878906,0.560058594,0.350952148,-1.136779785,2.304077148,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729492188,-0.40234375,0.561035156,0.244140625,-1.258850098,2.349853516,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.73046875,-0.40234375,0.561035156,0.244140625,-0.961303711,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.722167969,-0.3984375,0.55859375,0.289916992,-0.65612793,1.731872559,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.724609375,-0.402832031,0.557128906,0.175476074,-0.518798828,1.510620117,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.7265625,-0.401855469,0.556640625,0.244140625,-0.480651855,1.327514648,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.720703125,-0.401855469,0.561523438,0.160217285,-0.366210938,0.89263916,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.717773438,-0.401855469,0.560058594,0.205993652,-0.534057617,0.74005127,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.723144531,-0.404785156,0.563476563,0.053405762,-0.961303711,1.007080078,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.731933594,-0.408203125,0.563476563,0.137329102,-0.877380371,1.174926758,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729492188,-0.405761719,0.565917969,0.061035156,-0.89263916,1.274108887,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729492188,-0.412109375,0.563964844,0.030517578,-0.915527344,1.21307373,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.733886719,-0.411132813,0.564941406,0.076293945,-0.526428223,1.495361328,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.732421875,-0.408203125,0.562011719,0.045776367,-0.221252441,1.86920166,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.725097656,-0.406738281,0.561035156,0.122070313,-0.297546387,2.067565918,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729980469,-0.403808594,0.559570313,-0.030517578,-0.411987305,2.449035645,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.731445313,-0.40234375,0.560546875,-0.030517578,-0.396728516,2.563476563,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.720703125,-0.404296875,0.55859375,-0.022888184,-0.442504883,2.479553223,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.719726563,-0.397949219,0.563476563,-0.022888184,-0.587463379,2.365112305,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.724121094,-0.401855469,0.565917969,0.015258789,-0.80871582,2.067565918,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.724121094,-0.402832031,0.560058594,-0.045776367,-0.946044922,2.082824707,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.718261719,-0.40234375,0.562011719,-0.068664551,-0.900268555,2.098083496,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.719726563,-0.405273438,0.5625,-0.08392334,-0.831604004,2.258300781,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.723632813,-0.399414063,0.563964844,0.061035156,-0.923156738,2.220153809,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.719726563,-0.402832031,0.561523438,0.076293945,-1.007080078,2.20489502,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.722167969,-0.404296875,0.560058594,0.076293945,-1.014709473,2.082824707,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.729003906,-0.3984375,0.556640625,0.122070313,-0.694274902,2.235412598,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.727050781,-0.399902344,0.560058594,0.08392334,-0.534057617,2.349853516,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.716796875,-0.398925781,0.563476563,0.267028809,-0.495910645,2.136230469,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.718261719,-0.398925781,0.562988281,0.335693359,-0.709533691,1.968383789,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.723632813,-0.399902344,0.567382813,0.373840332,-0.991821289,2.197265625,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.720214844,-0.401367188,0.56640625,0.328063965,-1.327514648,2.128601074,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.715820313,-0.401367188,0.564941406,0.183105469,-1.38092041,2.021789551,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.725585938,-0.403808594,0.563964844,0,-1.335144043,1.853942871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.727050781,-0.403320313,0.564453125,-0.144958496,-1.045227051,2.021789551,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.717285156,-0.403808594,0.560546875,-0.25177002,-0.89263916,2.052307129,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.71875,-0.407714844,0.559570313,-0.228881836,-1.159667969,1.968383789,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.728027344,-0.406738281,0.5625,-0.183105469,-1.29699707,1.78527832,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.724609375,-0.407226563,0.559570313,-0.183105469,-1.457214355,1.777648926,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.722167969,-0.40234375,0.559082031,-0.129699707,-1.541137695,1.914978027,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:20 GMT-0500 (EST)
35,-0.7265625,-0.40625,0.569335938,-0.022888184,-1.525878906,2.044677734,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.333007813,0.436035156,0.584960938,-33.70666504,7.400512695,71.26617432,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.36328125,0.434082031,0.586914063,-30.34210205,10.35308838,67.22259521,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.379394531,0.440429688,0.611816406,-28.74755859,15.87677002,62.66784668,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.36328125,0.453125,0.616210938,-26.6494751,22.38464355,57.17468262,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.321289063,0.472167969,0.638671875,-24.559021,26.16119385,52.80303955,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.292480469,0.504882813,0.670898438,-22.34649658,24.09362793,50.24719238,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.284667969,0.521972656,0.697265625,-19.72961426,17.22717285,48.72131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.263671875,0.566894531,0.721679688,-17.4331665,9.460449219,46.95129395,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.295410156,0.595214844,0.706054688,-14.41955566,2.494812012,45.41778564,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.333984375,0.59765625,0.680175781,-11.87133789,-3.410339355,44.70825195,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.384765625,0.595214844,0.671386719,-9.475708008,-5.645751953,43.18237305,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.379882813,0.576171875,0.65234375,-8.026123047,-4.8828125,41.11480713,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.342285156,0.583007813,0.641601563,-7.965087891,-4.516601563,39.13116455,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.333984375,0.5859375,0.638183594,-7.713317871,-6.896972656,39.26849365,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.326171875,0.592773438,0.645019531,-7.743835449,-11.94000244,40.67230225,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.307128906,0.604003906,0.664550781,-7.308959961,-18.30291748,42.63305664,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.294433594,0.588378906,0.684570313,-6.576538086,-28.28979492,45.66955566,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.28125,0.622070313,0.701171875,-6.02722168,-40.04669189,47.77526855,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.319824219,0.640625,0.708984375,-4.203796387,-48.64501953,49.09515381,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.370605469,0.635742188,0.694824219,-2.380371094,-52.52838135,49.87335205,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.406738281,0.625488281,0.676269531,-0.9765625,-50.78125,49.5223999,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.403808594,0.622070313,0.647460938,-0.602722168,-46.24938965,48.10333252,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.381347656,0.616210938,0.629394531,-0.595092773,-41.60308838,46.29516602,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.356933594,0.614746094,0.620605469,-0.343322754,-36.72027588,44.61669922,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.3359375,0.611328125,0.609375,0.030517578,-34.69085693,43.25866699,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.286621094,0.626464844,0.612792969,0.419616699,-38.37585449,42.30499268,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.259765625,0.633300781,0.626464844,0.801086426,-45.3338623,41.92352295,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.275878906,0.638183594,0.645507813,2.342224121,-52.8793335,42.65594482,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.321777344,0.634765625,0.658691406,3.829956055,-57.15179443,41.31317139,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.352539063,0.62890625,0.652832031,4.722595215,-56.28204346,38.77258301,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:21 GMT-0500 (EST)
35,-0.385742188,0.635742188,0.645019531,4.959106445,-51.43737793,36.47613525,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.39453125,0.641113281,0.633300781,4.776000977,-42.51861572,33.16497803,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.368164063,0.638671875,0.641113281,3.99017334,-33.56933594,29.42657471,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.363769531,0.631347656,0.641601563,3.372192383,-25.84075928,26.30615234,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.370117188,0.627441406,0.640625,2.510070801,-18.23425293,22.83477783,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.361816406,0.634277344,0.629882813,1.762390137,-9.841918945,18.85986328,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.35546875,0.643554688,0.634765625,1.274108887,-3.227233887,15.54870605,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.336914063,0.641113281,0.642578125,1.022338867,0.534057617,13.16070557,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.318359375,0.65234375,0.644042969,1.129150391,0.679016113,11.67297363,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.330566406,0.645507813,0.642578125,1.78527832,-1.243591309,11.2991333,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.334472656,0.64453125,0.631347656,2.044677734,-3.089904785,10.69641113,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.378417969,0.651855469,0.619140625,2.44140625,-3.623962402,10.43701172,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.396972656,0.654296875,0.608398438,2.540588379,-2.708435059,10.0402832,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.383300781,0.653808594,0.616210938,2.754211426,-0.328063965,8.857727051,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.374511719,0.653320313,0.607910156,2.899169922,1.342773438,7.56072998,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.390136719,0.646972656,0.595703125,2.777099609,1.953125,7.293701172,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.385253906,0.653808594,0.600585938,2.799987793,2.876281738,6.958007813,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.384765625,0.651367188,0.61328125,3.158569336,3.608703613,6.980895996,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.388671875,0.648925781,0.629394531,3.677368164,4.112243652,7.40814209,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.379394531,0.653320313,0.641113281,3.768920898,4.463195801,7.659912109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.37890625,0.655761719,0.637207031,4.135131836,4.371643066,7.919311523,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.358398438,0.645019531,0.638671875,4.173278809,2.738952637,8.674621582,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.325683594,0.639648438,0.650878906,4.287719727,-1.922607422,9.941101074,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.276367188,0.640625,0.649902344,4.371643066,-9.170532227,11.82556152,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
35,-0.266601563,0.646484375,0.654296875,4.112243652,-18.44024658,12.67242432,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:22 GMT-0500 (EST)
